Fecha,Hora,Horario,España,Alemania,Bélgica,Francia,Italia,Países Bajos,Portugal,Reino Unido
2022-01-02,14,Invierno,110.52,46.96,46.96,46.96,169.69,46.96,110.52,88.29
2022-01-02,15,Invierno,115.87,40.01,41.95,40.01,155.72,49.06,115.87,80.13
2022-01-02,16,Invierno,109.5,29.11,48.31,39.3,167.75,74.99,109.8,97.86
2022-01-02,17,Invierno,115.87,32.76,51.91,40.79,194.21,85.0,115.87,66.84
2022-01-02,18,Invierno,159.79,42.97,56.04,47.91,245.0,100.0,159.79,148.87
2022-01-02,19,Invierno,194.25,60.96,69.32,65.09,225.19,109.9,194.25,177.46
2022-01-02,20,Invierno,198.0,60.94,69.5,67.85,216.29,99.9,198.0,143.02
2022-01-02,21,Invierno,208.38,54.12,62.22,62.22,202.67,77.0,208.38,103.48
2022-01-02,22,Invierno,209.1,46.16,46.16,46.16,178.41,46.16,209.1,77.06
2022-01-02,23,Invierno,191.36,46.29,46.29,46.29,154.44,46.29,191.36,98.96
2022-01-02,24,Invierno,178.0,32.93,32.93,32.93,144.79,32.93,178.0,0.0
2022-01-03,1,Invierno,181.5,0.31,-0.7,2.71,127.0,0.31,181.5,-15.1
2022-01-03,2,Invierno,160.72,-0.01,-1.34,1.71,127.0,-0.01,160.72,-11.91
2022-01-03,3,Invierno,154.64,-0.07,-0.99,1.24,84.62,-0.07,154.64,-16.23
2022-01-03,4,Invierno,149.86,-1.05,-1.83,0.06,83.27,-1.05,149.86,-23.88
2022-01-03,5,Invierno,144.49,-1.0,-1.72,0.09,85.0,-1.0,144.49,-29.78
2022-01-03,6,Invierno,148.86,0.32,0.0,1.44,84.5,0.0,148.86,-17.56
2022-01-03,7,Invierno,153.77,37.55,35.22,41.11,164.46,35.97,153.77,23.72
2022-01-03,8,Invierno,160.72,88.76,88.5,90.54,202.03,90.34,160.72,81.03
2022-01-03,9,Invierno,189.26,122.93,96.0,161.79,212.0,120.0,189.26,33.61
2022-01-03,10,Invierno,183.54,110.17,70.5,180.36,232.0,129.9,183.54,107.02
2022-01-03,11,Invierno,160.72,93.38,90.57,125.03,239.51,119.04,160.72,78.18
2022-01-03,12,Invierno,152.2,90.73,101.33,100.74,212.22,119.19,152.2,87.0
2022-01-03,13,Invierno,148.86,82.37,97.3,96.39,202.03,120.0,148.86,91.14
2022-01-03,14,Invierno,142.04,80.9,96.2,95.22,199.89,122.62,142.04,111.18
2022-01-03,15,Invierno,127.38,80.99,100.73,102.67,207.16,138.18,127.38,114.94
2022-01-03,16,Invierno,112.87,98.05,117.23,112.87,265.0,143.1,112.87,111.36
2022-01-03,17,Invierno,126.8,123.51,128.57,126.8,270.0,136.0,126.8,129.37
2022-01-03,18,Invierno,148.49,148.49,148.49,148.49,300.0,148.49,148.49,152.84
2022-01-03,19,Invierno,175.06,138.0,162.12,175.06,305.27,214.0,175.06,189.5
2022-01-03,20,Invierno,180.0,117.64,123.91,180.0,282.08,192.0,180.0,168.85
2022-01-03,21,Invierno,153.77,117.71,120.7,146.43,232.3,149.8,153.77,173.07
2022-01-03,22,Invierno,141.94,95.95,111.01,105.71,199.08,144.22,141.94,144.55
2022-01-03,23,Invierno,114.11,105.68,119.97,114.11,170.0,130.0,114.11,144.45
2022-01-03,24,Invierno,100.36,95.26,103.93,100.36,161.01,110.0,100.36,115.24
2022-01-04,1,Invierno,125.47,103.7,129.18,125.47,150.55,194.9,125.47,120.37
2022-01-04,2,Invierno,115.55,108.27,115.55,115.55,140.6,137.25,115.55,178.68
2022-01-04,3,Invierno,113.29,105.92,116.86,113.29,113.29,137.2,113.29,160.86
2022-01-04,4,Invierno,105.81,103.41,107.07,105.81,105.81,119.31,105.81,119.13
2022-01-04,5,Invierno,105.0,102.71,106.21,105.0,105.0,117.13,105.0,101.41
2022-01-04,6,Invierno,115.11,114.23,115.57,115.11,120.0,119.9,115.11,110.84
2022-01-04,7,Invierno,153.77,156.91,156.91,156.91,156.91,156.91,153.77,151.42
2022-01-04,8,Invierno,161.03,182.64,182.64,182.64,182.64,182.64,161.03,193.08
2022-01-04,9,Invierno,178.91,178.91,178.91,178.91,200.0,178.91,178.91,197.2
2022-01-04,10,Invierno,190.0,190.0,190.0,190.0,192.8,190.0,190.0,200.33
2022-01-04,11,Invierno,189.88,189.88,189.88,189.88,189.88,189.88,189.88,195.73
2022-01-04,12,Invierno,182.42,182.42,182.42,182.42,182.42,182.42,182.42,189.35
2022-01-04,13,Invierno,182.46,182.46,182.46,182.46,182.46,182.46,182.46,174.46
2022-01-04,14,Invierno,179.59,179.59,179.59,179.59,179.59,179.59,179.59,169.56
2022-01-04,15,Invierno,163.2,179.0,179.0,179.0,179.0,179.0,163.2,165.7
2022-01-04,16,Invierno,157.3,180.93,180.93,180.93,180.93,180.93,157.3,170.13
2022-01-04,17,Invierno,157.3,166.69,166.69,166.69,192.27,166.69,157.3,169.26
2022-01-04,18,Invierno,163.78,189.88,189.88,189.88,201.21,189.88,163.78,189.51
2022-01-04,19,Invierno,184.94,184.94,184.94,184.94,202.75,184.94,184.94,194.81
2022-01-04,20,Invierno,178.99,178.99,178.99,178.99,193.56,178.99,178.99,188.2
2022-01-04,21,Invierno,156.12,156.12,156.12,156.12,170.84,156.12,156.12,167.66
2022-01-04,22,Invierno,148.65,140.92,144.9,148.65,161.3,154.99,148.65,141.65
2022-01-04,23,Invierno,137.92,137.92,137.92,137.92,156.8,137.92,137.92,140.31
2022-01-04,24,Invierno,105.0,97.56,98.1,105.0,145.6,106.0,112.87,100.71
2022-01-05,1,Invierno,120.11,105.31,114.37,120.11,142.6,128.88,132.8,137.7
2022-01-05,2,Invierno,105.1,97.29,106.72,105.1,105.1,113.88,106.7,120.99
2022-01-05,3,Invierno,84.5,84.5,84.5,84.5,84.5,84.5,84.5,107.53
2022-01-05,4,Invierno,75.38,75.38,75.38,75.38,75.38,75.38,80.0,96.95
2022-01-05,5,Invierno,79.11,79.11,79.11,79.11,79.11,79.11,79.11,93.48
2022-01-05,6,Invierno,94.79,94.79,94.79,94.79,94.79,94.79,94.79,101.21
2022-01-05,7,Invierno,169.04,99.16,90.21,169.04,181.41,158.0,169.04,154.59
2022-01-05,8,Invierno,206.07,101.15,139.0,215.98,215.98,188.04,206.07,215.02
2022-01-05,9,Invierno,211.13,129.56,181.61,211.13,218.95,227.4,211.13,209.41
2022-01-05,10,Invierno,213.86,113.37,168.02,226.52,226.52,231.0,213.86,211.55
2022-01-05,11,Invierno,209.1,94.43,157.55,224.45,224.45,228.7,209.1,211.0
2022-01-05,12,Invierno,202.8,98.1,161.72,202.8,217.92,220.0,202.8,206.18
2022-01-05,13,Invierno,199.89,95.68,140.0,205.0,205.0,198.63,199.89,206.81
2022-01-05,14,Invierno,197.34,96.8,144.03,197.34,214.9,200.0,197.34,209.37
2022-01-05,15,Invierno,195.6,107.32,170.59,195.6,217.92,220.0,195.6,219.72
2022-01-05,16,Invierno,200.0,119.48,206.51,200.0,226.52,215.0,200.0,222.45
2022-01-05,17,Invierno,206.07,137.28,217.07,206.07,226.52,228.7,206.07,207.65
2022-01-05,18,Invierno,211.23,148.09,240.55,242.1,265.0,299.0,211.23,256.76
2022-01-05,19,Invierno,225.0,139.88,240.0,265.0,265.0,315.25,225.0,322.23
2022-01-05,20,Invierno,250.34,135.75,220.0,265.0,265.0,251.03,250.34,312.97
2022-01-05,21,Invierno,241.93,119.93,200.1,241.93,241.93,181.1,241.93,306.87
2022-01-05,22,Invierno,218.95,98.09,151.97,218.95,218.95,227.8,218.95,231.9
2022-01-05,23,Invierno,207.46,118.71,182.35,207.46,207.46,141.45,207.46,210.88
2022-01-05,24,Invierno,200.0,99.68,171.8,200.0,200.0,140.0,200.0,215.53
2022-01-06,1,Invierno,207.15,99.85,191.54,207.15,207.15,225.0,207.15,221.54
2022-01-06,2,Invierno,204.22,101.32,190.0,204.22,195.0,187.87,204.22,241.9
2022-01-06,3,Invierno,191.82,110.01,191.34,191.82,190.75,218.0,191.82,245.49
2022-01-06,4,Invierno,180.7,111.55,176.57,180.7,180.7,188.0,180.7,223.79
2022-01-06,5,Invierno,170.1,123.37,187.3,170.1,170.1,199.9,170.1,196.4
2022-01-06,6,Invierno,194.38,149.94,193.9,194.38,194.38,187.0,194.38,185.68
2022-01-06,7,Invierno,204.22,185.92,220.09,204.22,204.22,215.56,204.22,206.41
2022-01-06,8,Invierno,216.14,228.25,228.25,228.25,228.26,228.25,216.14,238.57
2022-01-06,9,Invierno,219.42,228.92,252.43,240.98,236.23,250.0,219.42,271.88
2022-01-06,10,Invierno,220.0,212.9,300.0,257.44,247.1,292.55,220.0,284.93
2022-01-06,11,Invierno,214.9,215.5,273.64,245.24,245.24,268.67,214.9,284.51
2022-01-06,12,Invierno,207.9,231.9,231.9,231.9,231.9,231.9,207.9,239.4
2022-01-06,13,Invierno,205.0,226.0,226.0,226.0,226.0,226.0,205.0,236.14
2022-01-06,14,Invierno,204.43,209.2,209.2,209.2,220.0,209.2,204.43,234.42
2022-01-06,15,Invierno,196.84,216.06,216.06,216.06,216.06,216.06,196.84,231.3
2022-01-06,16,Invierno,189.89,230.77,230.77,230.77,230.77,230.77,189.89,235.51
2022-01-06,17,Invierno,202.17,245.95,245.95,245.95,245.96,245.95,202.17,234.93
2022-01-06,18,Invierno,222.31,274.11,274.11,274.11,274.11,274.11,222.31,257.39
2022-01-06,19,Invierno,273.44,273.44,273.44,273.44,273.44,273.44,273.44,259.45
2022-01-06,20,Invierno,278.36,245.48,230.0,278.36,278.36,219.1,278.36,252.29
2022-01-06,21,Invierno,251.71,226.14,215.43,251.71,251.71,218.58,251.71,247.13
2022-01-06,22,Invierno,229.96,208.31,192.62,229.96,229.96,203.31,229.96,234.87
2022-01-06,23,Invierno,216.44,178.75,163.05,216.44,227.46,184.7,216.44,224.4
2022-01-06,24,Invierno,210.0,124.7,87.94,210.0,212.02,136.48,210.0,199.96
2022-01-07,1,Invierno,213.47,128.92,83.81,213.47,213.47,128.92,213.47,209.43
2022-01-07,2,Invierno,189.0,118.4,87.77,189.0,208.63,127.98,189.0,194.25
2022-01-07,3,Invierno,180.0,103.01,72.38,180.0,204.35,115.93,180.0,191.24
2022-01-07,4,Invierno,164.9,101.91,76.79,164.9,203.91,107.42,164.9,169.27
2022-01-07,5,Invierno,162.8,101.98,77.7,162.8,202.54,107.3,162.8,160.2
2022-01-07,6,Invierno,165.0,114.99,95.23,165.0,205.17,117.59,165.0,183.6
2022-01-07,7,Invierno,165.2,140.19,141.8,165.2,229.22,153.61,165.2,203.84
2022-01-07,8,Invierno,215.89,152.64,164.21,215.89,240.0,189.3,215.89,227.2
2022-01-07,9,Invierno,243.84,160.97,214.76,254.19,254.19,229.9,243.84,221.58
2022-01-07,10,Invierno,250.01,161.85,243.88,257.24,257.24,255.0,250.01,251.16
2022-01-07,11,Invierno,240.0,161.37,203.35,254.18,254.18,240.0,240.0,252.43
2022-01-07,12,Invierno,232.53,166.06,215.69,241.22,241.22,245.4,232.53,241.58
2022-01-07,13,Invierno,216.28,166.54,181.1,240.2,240.2,210.08,216.28,244.56
2022-01-07,14,Invierno,211.94,166.04,220.94,212.69,229.53,240.0,211.94,253.18
2022-01-07,15,Invierno,207.05,169.43,218.13,207.05,233.49,233.06,207.05,227.54
2022-01-07,16,Invierno,210.11,189.7,216.39,210.11,237.08,224.37,210.11,222.68
2022-01-07,17,Invierno,220.21,201.97,232.33,220.21,239.0,240.0,220.21,238.71
2022-01-07,18,Invierno,243.84,243.11,244.33,243.84,266.86,244.59,243.84,259.97
2022-01-07,19,Invierno,260.0,253.81,265.24,260.0,273.49,263.14,260.0,302.8
2022-01-07,20,Invierno,250.0,237.05,257.69,250.0,261.64,262.0,250.0,297.52
2022-01-07,21,Invierno,243.84,224.33,250.32,239.09,247.41,238.03,243.84,304.51
2022-01-07,22,Invierno,243.84,213.81,213.81,213.81,236.04,213.81,243.84,247.76
2022-01-07,23,Invierno,235.69,185.94,235.59,216.13,229.0,258.0,235.69,226.12
2022-01-07,24,Invierno,215.1,148.32,230.0,205.74,207.49,257.25,215.1,227.25
2022-01-08,1,Invierno,270.02,164.17,198.65,184.96,218.33,200.3,270.02,327.89
2022-01-08,2,Invierno,237.86,152.83,169.75,162.79,211.23,176.2,237.86,287.38
2022-01-08,3,Invierno,215.89,166.0,166.0,166.0,201.9,166.0,215.89,288.33
2022-01-08,4,Invierno,211.44,160.86,162.13,161.63,201.0,162.38,211.44,235.24
2022-01-08,5,Invierno,200.9,160.0,160.0,160.0,201.0,160.0,200.9,184.19
2022-01-08,6,Invierno,200.0,154.3,154.3,154.3,201.0,154.3,200.0,166.7
2022-01-08,7,Invierno,201.36,166.0,166.0,166.0,215.43,166.0,201.36,159.44
2022-01-08,8,Invierno,209.09,182.91,182.91,182.91,228.77,182.91,209.09,171.83
2022-01-08,9,Invierno,215.89,215.89,215.89,215.89,238.11,215.89,215.89,188.62
2022-01-08,10,Invierno,231.0,231.0,231.0,231.0,239.0,231.0,231.0,213.74
2022-01-08,11,Invierno,228.95,228.95,228.95,228.95,242.93,228.95,228.95,219.63
2022-01-08,12,Invierno,215.39,215.39,215.39,215.39,231.02,215.39,215.39,230.63
2022-01-08,13,Invierno,206.68,206.68,206.68,206.68,223.33,206.68,206.68,241.84
2022-01-08,14,Invierno,185.0,185.0,185.0,185.0,215.72,185.0,185.0,263.45
2022-01-08,15,Invierno,169.52,169.52,169.52,169.52,215.49,169.52,169.52,232.53
2022-01-08,16,Invierno,162.8,162.8,162.8,162.8,230.0,162.8,162.8,227.59
2022-01-08,17,Invierno,161.73,161.34,161.82,161.73,242.67,161.9,161.73,203.98
2022-01-08,18,Invierno,189.9,189.9,189.9,189.9,290.0,189.9,189.9,281.41
2022-01-08,19,Invierno,206.68,170.71,198.45,189.16,300.0,200.3,206.68,307.91
2022-01-08,20,Invierno,210.0,140.23,211.52,185.53,294.96,200.0,210.0,280.72
2022-01-08,21,Invierno,210.0,102.54,127.97,159.47,283.0,232.0,210.0,235.98
2022-01-08,22,Invierno,209.37,102.18,126.09,126.09,241.77,165.75,209.37,196.62
2022-01-08,23,Invierno,185.3,102.29,123.94,123.73,233.56,149.61,185.3,234.94
2022-01-08,24,Invierno,147.94,90.05,94.02,147.94,227.0,149.6,168.8,147.89
2022-01-09,1,Invierno,109.18,85.03,104.62,109.18,215.0,141.32,109.18,205.91
2022-01-09,2,Invierno,89.61,84.4,89.43,89.61,204.01,100.0,89.61,218.93
2022-01-09,3,Invierno,80.24,80.24,80.24,80.24,197.61,80.24,80.24,185.36
2022-01-09,4,Invierno,55.46,55.46,55.46,55.46,191.0,55.46,55.46,158.02
2022-01-09,5,Invierno,45.82,49.29,45.82,45.82,182.0,49.29,45.82,120.05
2022-01-09,6,Invierno,48.5,50.64,48.5,48.5,172.0,50.64,48.5,116.01
2022-01-09,7,Invierno,74.29,74.29,74.29,74.29,176.33,74.29,74.29,119.59
2022-01-09,8,Invierno,89.78,84.44,83.17,89.78,187.66,87.0,89.78,121.54
2022-01-09,9,Invierno,104.79,97.26,97.26,104.79,190.66,99.94,104.79,104.69
2022-01-09,10,Invierno,140.0,119.97,126.94,147.36,194.36,185.2,140.0,167.87
2022-01-09,11,Invierno,140.0,134.96,135.57,149.48,215.0,163.0,140.0,211.84
2022-01-09,12,Invierno,120.0,149.4,146.26,157.71,218.9,149.65,120.0,198.19
2022-01-09,13,Invierno,69.77,165.13,165.65,167.63,218.34,166.7,69.77,196.67
2022-01-09,14,Invierno,69.77,165.06,165.06,165.06,210.47,165.06,69.77,232.53
2022-01-09,15,Invierno,57.96,170.09,170.09,170.09,213.06,170.09,57.96,226.02
2022-01-09,16,Invierno,14.0,189.04,189.04,189.04,223.35,189.04,14.0,207.57
2022-01-09,17,Invierno,92.52,190.96,190.96,190.96,225.55,190.96,92.52,188.5
2022-01-09,18,Invierno,159.9,223.3,223.3,223.3,257.35,223.3,159.9,280.66
2022-01-09,19,Invierno,207.9,243.94,243.94,243.94,269.6,243.94,207.9,311.23
2022-01-09,20,Invierno,240.0,240.0,240.0,240.0,269.36,240.0,240.0,277.98
2022-01-09,21,Invierno,230.82,230.82,230.82,230.82,242.08,230.82,230.82,238.06
2022-01-09,22,Invierno,214.02,214.02,214.02,214.02,222.8,214.02,214.02,236.75
2022-01-09,23,Invierno,215.88,215.88,215.88,215.88,218.34,215.88,215.88,213.55
2022-01-09,24,Invierno,191.64,203.8,203.8,203.8,203.8,203.8,205.6,217.38
2022-01-10,1,Invierno,196.23,196.23,196.23,196.23,196.23,196.23,196.23,201.08
2022-01-10,2,Invierno,165.0,191.85,191.85,191.85,191.85,191.85,165.0,199.16
2022-01-10,3,Invierno,158.7,195.91,195.91,195.91,195.91,195.91,158.7,191.54
2022-01-10,4,Invierno,159.3,186.66,186.66,186.66,186.66,186.66,159.3,176.05
2022-01-10,5,Invierno,160.1,178.04,178.04,178.04,178.04,178.04,160.1,175.3
2022-01-10,6,Invierno,173.01,191.65,191.65,191.65,192.15,191.65,173.01,188.4
2022-01-10,7,Invierno,200.1,237.44,237.44,237.44,237.44,237.44,200.1,203.46
2022-01-10,8,Invierno,228.46,299.95,299.95,299.95,299.95,299.95,228.46,261.23
2022-01-10,9,Invierno,234.74,313.92,313.92,313.92,310.83,313.92,234.74,276.2
2022-01-10,10,Invierno,240.0,315.0,315.0,315.0,309.35,315.0,240.0,293.29
2022-01-10,11,Invierno,238.76,310.41,310.41,310.41,287.14,310.41,238.76,291.54
2022-01-10,12,Invierno,228.38,310.08,310.08,310.08,283.83,310.08,228.38,287.78
2022-01-10,13,Invierno,222.53,300.0,300.0,300.0,277.06,300.0,222.53,288.35
2022-01-10,14,Invierno,216.01,297.01,297.01,297.01,272.81,297.01,216.01,271.29
2022-01-10,15,Invierno,206.01,299.96,299.96,299.96,276.87,299.96,206.01,263.34
2022-01-10,16,Invierno,200.99,306.45,300.78,302.73,282.54,291.3,200.99,259.57
2022-01-10,17,Invierno,223.0,302.73,299.63,297.97,277.71,301.22,223.0,246.62
2022-01-10,18,Invierno,256.01,315.47,313.2,313.79,303.51,309.9,256.01,281.67
2022-01-10,19,Invierno,286.4,310.82,310.82,310.82,288.89,310.82,286.4,279.97
2022-01-10,20,Invierno,294.98,294.98,294.98,294.98,292.74,294.98,294.98,251.32
2022-01-10,21,Invierno,267.45,267.45,267.45,267.45,257.21,267.45,267.45,238.28
2022-01-10,22,Invierno,242.23,242.29,242.4,242.23,238.47,211.0,242.23,220.54
2022-01-10,23,Invierno,217.03,217.03,217.03,217.03,216.42,217.03,217.03,207.49
2022-01-10,24,Invierno,198.93,195.83,197.57,198.93,198.93,190.9,198.93,172.41
2022-01-11,1,Invierno,210.34,210.34,210.34,210.34,204.33,210.34,210.34,194.29
2022-01-11,2,Invierno,202.42,202.42,202.42,202.42,195.18,202.42,202.42,194.75
2022-01-11,3,Invierno,197.6,197.6,197.6,197.6,188.58,197.6,197.6,193.52
2022-01-11,4,Invierno,193.0,193.0,193.0,193.0,184.54,193.0,193.0,189.56
2022-01-11,5,Invierno,194.9,194.9,194.9,194.9,185.86,194.9,194.9,187.76
2022-01-11,6,Invierno,204.45,204.45,204.45,204.45,195.65,204.45,204.45,191.88
2022-01-11,7,Invierno,219.32,237.13,225.25,230.92,224.18,191.3,219.32,213.75
2022-01-11,8,Invierno,228.38,298.68,275.35,286.61,271.81,208.0,228.38,233.74
2022-01-11,9,Invierno,249.97,302.02,281.2,300.02,291.64,240.7,249.97,235.28
2022-01-11,10,Invierno,249.97,297.16,297.16,297.16,286.67,297.16,249.97,284.4
2022-01-11,11,Invierno,242.47,277.02,277.02,277.02,266.33,277.02,242.47,281.81
2022-01-11,12,Invierno,212.2,266.43,257.27,261.69,247.82,230.8,212.2,278.59
2022-01-11,13,Invierno,207.1,254.92,244.3,249.44,238.59,213.5,207.1,277.58
2022-01-11,14,Invierno,207.0,248.89,246.58,247.7,235.12,239.9,207.0,281.09
2022-01-11,15,Invierno,206.8,255.01,255.01,255.01,243.99,255.01,206.8,286.92
2022-01-11,16,Invierno,206.8,277.9,277.9,277.9,268.59,277.9,206.8,293.88
2022-01-11,17,Invierno,212.0,289.94,289.94,289.94,282.0,289.94,212.0,283.74
2022-01-11,18,Invierno,242.47,316.4,316.4,316.4,309.77,316.4,242.47,315.39
2022-01-11,19,Invierno,260.0,315.9,315.9,315.9,307.5,315.9,260.0,332.85
2022-01-11,20,Invierno,261.97,309.2,309.2,309.2,301.3,309.2,261.97,314.39
2022-01-11,21,Invierno,262.66,285.33,285.33,285.33,277.44,285.33,262.66,283.73
2022-01-11,22,Invierno,245.0,245.44,244.75,245.0,240.58,238.2,245.0,245.84
2022-01-11,23,Invierno,227.47,237.27,234.09,235.22,230.72,202.4,227.47,232.47
2022-01-11,24,Invierno,211.63,212.49,211.69,211.84,207.7,190.1,211.63,206.18
2022-01-12,1,Invierno,196.65,196.65,196.65,196.65,196.65,196.65,196.65,191.75
2022-01-12,2,Invierno,187.1,187.1,187.1,187.1,187.1,187.1,187.1,190.62
2022-01-12,3,Invierno,184.27,184.27,184.27,184.27,184.27,184.27,184.27,185.77
2022-01-12,4,Invierno,179.58,179.58,179.58,179.58,179.35,179.58,179.58,179.2
2022-01-12,5,Invierno,178.33,178.33,178.33,178.33,178.33,178.33,178.33,179.14
2022-01-12,6,Invierno,190.14,193.5,193.5,193.5,193.5,193.5,190.14,185.71
2022-01-12,7,Invierno,185.22,240.56,234.68,236.76,236.76,181.2,185.22,193.55
2022-01-12,8,Invierno,200.22,273.18,273.18,273.18,265.5,273.18,200.22,246.64
2022-01-12,9,Invierno,217.15,300.1,300.1,300.1,300.07,300.1,217.15,271.78
2022-01-12,10,Invierno,205.41,292.74,292.74,292.74,288.62,292.74,205.41,299.75
2022-01-12,11,Invierno,199.7,275.5,275.5,275.5,264.85,275.5,199.7,280.97
2022-01-12,12,Invierno,196.66,258.65,258.65,258.65,244.26,258.65,196.66,251.04
2022-01-12,13,Invierno,196.95,245.11,245.11,245.11,234.31,245.11,196.95,227.69
2022-01-12,14,Invierno,197.42,232.08,232.08,232.08,224.79,232.08,197.42,223.84
2022-01-12,15,Invierno,197.42,234.77,234.77,234.77,227.99,234.77,197.42,224.11
2022-01-12,16,Invierno,199.6,240.01,240.01,240.01,240.01,240.01,199.6,240.83
2022-01-12,17,Invierno,200.2,255.0,255.0,255.0,254.18,255.0,200.2,250.69
2022-01-12,18,Invierno,227.49,284.82,284.82,284.82,284.82,284.82,227.49,291.04
2022-01-12,19,Invierno,255.0,285.97,285.97,285.97,285.97,285.97,255.0,297.14
2022-01-12,20,Invierno,261.38,269.03,269.03,269.03,269.03,269.03,261.38,269.73
2022-01-12,21,Invierno,253.1,235.25,247.8,253.1,246.9,213.47,253.1,253.67
2022-01-12,22,Invierno,222.79,191.5,213.72,222.79,222.79,170.0,222.79,222.4
2022-01-12,23,Invierno,213.64,193.69,225.0,213.64,213.64,185.0,213.64,209.11
2022-01-12,24,Invierno,200.22,172.18,192.36,200.22,200.22,181.0,200.22,179.78
2022-01-13,1,Invierno,190.0,173.14,200.0,190.0,192.24,173.6,190.0,192.11
2022-01-13,2,Invierno,188.72,161.69,188.9,188.72,188.72,174.4,188.72,188.92
2022-01-13,3,Invierno,187.87,153.58,192.6,187.87,187.87,186.9,187.87,181.8
2022-01-13,4,Invierno,182.88,147.07,200.9,182.88,186.57,184.0,182.88,177.11
2022-01-13,5,Invierno,186.65,152.47,179.0,186.65,188.0,189.8,186.65,176.42
2022-01-13,6,Invierno,187.42,171.26,187.06,187.42,198.24,173.5,187.42,180.07
2022-01-13,7,Invierno,192.93,192.03,194.14,195.09,212.18,188.5,192.93,194.99
2022-01-13,8,Invierno,220.14,215.24,227.8,236.26,236.26,191.91,220.14,225.38
2022-01-13,9,Invierno,226.75,235.9,231.99,243.53,252.39,230.0,226.75,254.92
2022-01-13,10,Invierno,226.75,219.99,243.09,257.58,256.12,191.95,226.75,272.64
2022-01-13,11,Invierno,220.25,180.08,228.26,254.17,240.58,196.0,220.25,264.23
2022-01-13,12,Invierno,216.35,170.16,209.23,230.0,219.17,187.8,216.35,243.66
2022-01-13,13,Invierno,213.93,152.53,198.76,223.12,213.51,170.0,213.93,229.48
